,investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
2150,INV003920,2024-02-03,102886,Lumpsum,311900,Punjab,Chandigarh,T30,26-35,Male,20.3,UPI,Verified
2151,INV000392,2024-02-03,148568,Redemption,253978,Gujarat,Surat,T30,26-35,Female,16.6,Cheque,Verified
2152,INV001423,2024-02-03,119598,SIP,8896,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,UPI,Verified
2153,INV000550,2024-02-03,101206,SIP,1613,Rajasthan,Udaipur,B30,26-35,Male,6.7,Net Banking,Verified
2154,INV004041,2024-02-03,120503,SIP,47617,Telangana,Hyderabad,T30,36-45,Male,51.1,Cheque,Verified
2155,INV001977,2024-02-03,101206,SIP,21702,Punjab,Amritsar,B30,18-25,Female,3.3,UPI,Verified
2156,INV001814,2024-02-03,100016,Lumpsum,368838,West Bengal,Kolkata,T30,26-35,Female,6.9,UPI,Verified
2157,INV000941,2024-02-03,149323,Redemption,200293,Rajasthan,Udaipur,B30,26-35,Male,7.2,Mandate,Verified
2158,INV002083,2024-02-03,101206,SIP,2107,Gujarat,Surat,T30,26-35,Male,21.2,UPI,Verified
2159,INV004411,2024-02-03,119552,SIP,42733,Maharashtra,Mumbai,T30,26-35,Female,13.8,Mandate,Verified
2160,INV004448,2024-02-03,119094,SIP,12486,Karnataka,Mysore,B30,26-35,Male,20.3,Net Banking,Verified
2161,INV001235,2024-02-03,119093,SIP,1794,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,Verified
2162,INV002901,2024-02-03,148568,SIP,415,Delhi,Noida,T30,26-35,Male,17.4,UPI,Verified
2163,INV000906,2024-02-03,120505,Lumpsum,83611,Maharashtra,Mumbai,T30,26-35,Male,20.7,Net Banking,Verified
2164,INV003437,2024-02-03,148567,Redemption,51035,Punjab,Amritsar,B30,46-55,Female,51.0,Net Banking,Verified
2165,INV004375,2024-02-03,149324,Lumpsum,255909,Madhya Pradesh,Bhopal,B30,26-35,Male,17.7,Mandate,Verified
2166,INV000597,2024-02-03,120507,SIP,29105,Gujarat,Surat,T30,46-55,Male,48.6,Cheque,Verified
2167,INV000199,2024-02-04,101207,Redemption,16153,Telangana,Hyderabad,T30,36-45,Female,15.7,Mandate,Verified
2168,INV002430,2024-02-04,119598,SIP,1918,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Cheque,Verified
2169,INV002547,2024-02-04,119552,SIP,2034,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
2170,INV001578,2024-02-04,119094,SIP,3049,Punjab,Amritsar,B30,26-35,Female,19.6,Cheque,Verified
2171,INV003215,2024-02-04,118634,SIP,13471,Gujarat,Surat,T30,26-35,Female,20.9,Mandate,Verified
2172,INV004593,2024-02-04,120503,Lumpsum,104257,Punjab,Amritsar,B30,26-35,Male,13.7,Mandate,Verified
2173,INV000427,2024-02-04,118633,SIP,24006,Punjab,Amritsar,B30,56+,Female,18.6,Mandate,Verified
2174,INV000601,2024-02-04,119093,SIP,1032,Rajasthan,Jaipur,T30,46-55,Male,52.6,UPI,Verified
2175,INV002189,2024-02-04,119598,Redemption,547326,Uttar Pradesh,Lucknow,T30,36-45,Male,37.4,Cheque,Verified
2176,INV000530,2024-02-04,101207,SIP,45394,West Bengal,Kolkata,T30,18-25,Male,5.3,Cheque,Verified
2177,INV002208,2024-02-04,102887,Lumpsum,128303,Punjab,Chandigarh,T30,56+,Male,61.1,Net Banking,Verified
2178,INV000217,2024-02-04,149322,SIP,23779,Tamil Nadu,Chennai,T30,56+,Male,50.1,Mandate,Verified
2179,INV001375,2024-02-04,125497,SIP,891,Haryana,Gurugram,T30,18-25,Male,6.3,Net Banking,Verified
2180,INV004509,2024-02-04,118634,SIP,577,Uttar Pradesh,Lucknow,T30,26-35,Female,20.3,Cheque,Verified
2181,INV001026,2024-02-04,119093,SIP,595,Haryana,Gurugram,T30,26-35,Male,12.1,Net Banking,Verified
2182,INV002888,2024-02-04,149323,Redemption,33098,Rajasthan,Udaipur,B30,26-35,Male,9.2,Mandate,Verified
2183,INV001985,2024-02-04,120844,SIP,52807,Gujarat,Surat,T30,36-45,Male,46.6,Mandate,Verified
2184,INV002762,2024-02-04,119552,SIP,13125,Rajasthan,Udaipur,B30,26-35,Female,21.9,UPI,Pending
2185,INV004608,2024-02-04,102887,SIP,426,Karnataka,Bangalore,T30,26-35,Female,23.3,Mandate,Verified
2186,INV003206,2024-02-04,119599,SIP,8094,Gujarat,Ahmedabad,T30,26-35,Male,24.1,UPI,Verified
2187,INV004797,2024-02-04,148568,Lumpsum,111473,Gujarat,Ahmedabad,T30,56+,Male,18.9,UPI,Verified
2188,INV004471,2024-02-04,120504,SIP,7699,Delhi,New Delhi,T30,26-35,Female,20.2,Mandate,Verified
2189,INV000082,2024-02-04,118632,SIP,8988,Rajasthan,Udaipur,B30,26-35,Female,19.6,Net Banking,Verified
2190,INV002540,2024-02-04,120507,SIP,1027,Uttar Pradesh,Agra,B30,26-35,Male,10.8,UPI,Verified
2191,INV002077,2024-02-04,149324,SIP,1957,West Bengal,Kolkata,T30,18-25,Female,6.3,Net Banking,Verified
2192,INV001501,2024-02-04,118636,SIP,52506,Punjab,Amritsar,B30,26-35,Male,11.3,Cheque,Verified
2193,INV000308,2024-02-04,119120,SIP,4679,West Bengal,Kolkata,T30,36-45,Male,52.4,Net Banking,Verified
2194,INV001055,2024-02-04,118633,Redemption,90945,Haryana,Gurugram,T30,26-35,Female,17.6,Net Banking,Verified
2195,INV003509,2024-02-04,119599,Redemption,207616,Haryana,Gurugram,T30,36-45,Male,14.5,Mandate,Verified
2196,INV001874,2024-02-04,100016,Redemption,158701,Telangana,Hyderabad,T30,36-45,Male,21.3,UPI,Verified
2197,INV001052,2024-02-04,119120,SIP,10344,Karnataka,Mysore,B30,26-35,Female,8.6,Cheque,Verified
2198,INV001440,2024-02-04,120505,SIP,59176,West Bengal,Kolkata,T30,26-35,Male,11.3,Mandate,Verified
2199,INV002637,2024-02-04,119120,SIP,10350,Telangana,Hyderabad,T30,26-35,Male,14.4,UPI,Verified
2200,INV003003,2024-02-04,101207,SIP,2273,West Bengal,Kolkata,T30,18-25,Female,3.1,Cheque,Verified
2201,INV003402,2024-02-04,119095,Redemption,387350,Telangana,Hyderabad,T30,26-35,Male,20.5,Net Banking,Verified
2202,INV003575,2024-02-04,118632,SIP,11511,West Bengal,Kolkata,T30,18-25,Male,4.7,Net Banking,Verified
2203,INV002494,2024-02-04,149323,Lumpsum,225255,Delhi,Noida,T30,46-55,Male,40.0,Cheque,Verified
2204,INV002747,2024-02-04,101207,Lumpsum,277189,Haryana,Faridabad,B30,46-55,Male,34.0,Mandate,Verified
2205,INV002903,2024-02-04,119598,SIP,5656,Madhya Pradesh,Indore,T30,36-45,Male,45.0,Mandate,Verified
2206,INV002746,2024-02-04,119551,SIP,971,Delhi,Noida,T30,26-35,Male,23.2,Cheque,Verified
2207,INV001281,2024-02-04,101207,SIP,6310,Telangana,Hyderabad,T30,18-25,Male,7.9,Mandate,Verified
2208,INV004322,2024-02-04,120506,SIP,11124,Tamil Nadu,Chennai,T30,26-35,Female,19.8,Cheque,Verified
2209,INV003396,2024-02-04,118636,SIP,5743,Karnataka,Mysore,B30,26-35,Male,23.4,UPI,Pending
2210,INV003592,2024-02-04,120504,Lumpsum,233610,Madhya Pradesh,Indore,T30,56+,Female,27.6,Net Banking,Verified
2211,INV003248,2024-02-04,149323,Lumpsum,125839,Karnataka,Mysore,B30,26-35,Male,6.5,Mandate,Verified
2212,INV004075,2024-02-04,118635,SIP,7599,Rajasthan,Jaipur,T30,36-45,Male,56.5,Cheque,Verified
2213,INV001092,2024-02-04,125498,SIP,5426,Haryana,Gurugram,T30,26-35,Male,14.9,Net Banking,Verified
2214,INV004977,2024-02-04,148568,Redemption,433488,Gujarat,Surat,T30,18-25,Male,5.4,Mandate,Verified
2215,INV001070,2024-02-04,100033,Redemption,107685,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,UPI,Verified
2216,INV004553,2024-02-04,120842,SIP,17688,Tamil Nadu,Coimbatore,B30,26-35,Male,13.7,Net Banking,Verified
2217,INV001738,2024-02-04,120506,Redemption,381722,Karnataka,Bangalore,T30,36-45,Female,41.2,UPI,Verified
2218,INV002774,2024-02-04,118634,SIP,22224,Haryana,Gurugram,T30,36-45,Male,58.4,UPI,Verified
2219,INV004701,2024-02-04,125497,SIP,577,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
2220,INV000558,2024-02-04,101208,Redemption,204735,Punjab,Chandigarh,T30,56+,Female,22.1,Cheque,Verified
2221,INV000235,2024-02-04,120505,Redemption,10721,Delhi,New Delhi,T30,26-35,Male,8.5,Net Banking,Verified
2222,INV004630,2024-02-04,119552,SIP,5964,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Mandate,Verified
2223,INV004987,2024-02-04,120503,SIP,24694,Telangana,Hyderabad,T30,46-55,Male,37.1,Mandate,Verified
2224,INV003219,2024-02-04,148568,Lumpsum,357929,Maharashtra,Pune,T30,46-55,Male,57.8,Cheque,Verified
2225,INV003758,2024-02-04,120507,Redemption,195851,Maharashtra,Pune,T30,26-35,Female,11.2,Net Banking,Verified
2226,INV003954,2024-02-04,101207,SIP,2220,Rajasthan,Udaipur,B30,26-35,Male,7.1,Net Banking,Verified
2227,INV003448,2024-02-04,125497,SIP,2571,Rajasthan,Udaipur,B30,26-35,Male,16.4,Net Banking,Verified
2228,INV000978,2024-02-04,102885,SIP,3416,West Bengal,Kolkata,T30,26-35,Male,18.6,Mandate,Verified
2229,INV003992,2024-02-04,125498,SIP,420,Madhya Pradesh,Bhopal,B30,46-55,Female,86.8,Cheque,Verified
2230,INV002162,2024-02-04,120504,SIP,8820,Madhya Pradesh,Indore,T30,46-55,Male,40.2,Cheque,Verified
2231,INV001215,2024-02-04,149323,SIP,9930,Haryana,Gurugram,T30,36-45,Female,39.3,Net Banking,Verified
2232,INV000770,2024-02-04,118633,Redemption,42493,Maharashtra,Mumbai,T30,36-45,Male,43.0,Mandate,Verified
2233,INV001748,2024-02-04,119094,Redemption,71501,Gujarat,Ahmedabad,T30,36-45,Female,16.2,UPI,Verified
2234,INV002298,2024-02-04,119552,Lumpsum,101163,Maharashtra,Nashik,B30,56+,Male,45.3,Cheque,Verified
2235,INV000100,2024-02-04,101206,SIP,2702,Rajasthan,Udaipur,B30,56+,Male,57.2,UPI,Verified
2236,INV003588,2024-02-04,119095,Redemption,261162,Gujarat,Ahmedabad,T30,36-45,Female,29.3,Mandate,Verified
2237,INV000104,2024-02-04,119598,Redemption,431406,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,Verified
2238,INV001087,2024-02-04,148568,SIP,7434,Rajasthan,Udaipur,B30,26-35,Female,20.6,Net Banking,Pending
2239,INV000649,2024-02-05,120505,Lumpsum,382850,Tamil Nadu,Chennai,T30,36-45,Male,27.3,Mandate,Verified
2240,INV003733,2024-02-05,120505,SIP,495,Telangana,Hyderabad,T30,26-35,Male,12.6,Mandate,Verified
2241,INV004598,2024-02-05,125497,SIP,3333,Tamil Nadu,Chennai,T30,46-55,Male,60.5,Mandate,Verified
2242,INV002186,2024-02-05,120843,SIP,868,Haryana,Faridabad,B30,18-25,Female,7.9,UPI,Pending
2243,INV002165,2024-02-05,120844,Lumpsum,382371,Telangana,Hyderabad,T30,46-55,Male,46.2,Mandate,Verified
2244,INV003193,2024-02-05,120503,Lumpsum,232787,Rajasthan,Jaipur,T30,36-45,Male,40.4,Cheque,Verified
2245,INV002543,2024-02-05,120841,SIP,6782,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Mandate,Verified
2246,INV003888,2024-02-05,102887,SIP,26053,Telangana,Hyderabad,T30,56+,Female,8.6,UPI,Verified
2247,INV004422,2024-02-05,120844,SIP,3082,Karnataka,Bangalore,T30,36-45,Female,18.1,Mandate,Verified
2248,INV001049,2024-02-05,120506,SIP,8343,Madhya Pradesh,Indore,T30,36-45,Female,52.5,Mandate,Verified
2249,INV002675,2024-02-05,149322,SIP,1149,Uttar Pradesh,Agra,B30,36-45,Male,17.9,UPI,Verified
2250,INV004338,2024-02-05,120841,SIP,581,Maharashtra,Mumbai,T30,46-55,Female,82.5,Net Banking,Verified
2251,INV000086,2024-02-05,101206,SIP,6000,Karnataka,Mysore,B30,18-25,Female,4.1,Mandate,Verified
2252,INV002276,2024-02-05,120507,SIP,2502,Telangana,Hyderabad,T30,46-55,Male,88.0,Net Banking,Verified
2253,INV003511,2024-02-05,149323,SIP,5613,Haryana,Gurugram,T30,46-55,Male,36.8,UPI,Verified
2254,INV000349,2024-02-05,120507,SIP,1002,Maharashtra,Mumbai,T30,18-25,Female,3.8,Cheque,Verified
2255,INV004926,2024-02-05,120506,Lumpsum,272494,Karnataka,Mysore,B30,36-45,Male,45.3,UPI,Verified
2256,INV002311,2024-02-05,120504,Redemption,216346,Rajasthan,Udaipur,B30,36-45,Male,31.5,Mandate,Verified
2257,INV003955,2024-02-05,125498,SIP,5906,Gujarat,Ahmedabad,T30,26-35,Female,8.9,Net Banking,Verified
2258,INV001837,2024-02-05,119120,Redemption,73584,Uttar Pradesh,Agra,B30,18-25,Male,5.5,Net Banking,Verified
2259,INV002622,2024-02-05,119095,Lumpsum,41779,Karnataka,Mysore,B30,18-25,Female,4.0,UPI,Pending
2260,INV004933,2024-02-05,101208,Lumpsum,14143,Karnataka,Bangalore,T30,46-55,Female,65.3,Cheque,Verified
2261,INV003190,2024-02-05,119598,Redemption,17589,Punjab,Chandigarh,T30,26-35,Female,19.6,UPI,Verified
2262,INV003977,2024-02-05,149322,Lumpsum,385897,Rajasthan,Udaipur,B30,46-55,Male,77.8,Mandate,Verified
2263,INV004374,2024-02-05,102887,Lumpsum,314663,Maharashtra,Nashik,B30,36-45,Female,16.5,Mandate,Verified
2264,INV001985,2024-02-05,102886,Lumpsum,155130,Gujarat,Surat,T30,36-45,Male,46.6,Mandate,Verified
2265,INV003748,2024-02-05,119120,SIP,2182,Madhya Pradesh,Indore,T30,46-55,Male,66.4,UPI,Verified
2266,INV000120,2024-02-05,120844,Lumpsum,16981,Tamil Nadu,Chennai,T30,26-35,Male,24.4,UPI,Verified
2267,INV004545,2024-02-05,100025,SIP,1077,Madhya Pradesh,Indore,T30,26-35,Male,12.8,Net Banking,Verified
2268,INV002420,2024-02-05,148567,Redemption,261674,Karnataka,Mysore,B30,26-35,Female,6.4,Cheque,Verified
2269,INV004813,2024-02-05,102887,SIP,51978,West Bengal,Kolkata,T30,26-35,Male,13.9,Cheque,Verified
2270,INV002143,2024-02-05,148569,Lumpsum,90085,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,UPI,Verified
2271,INV000769,2024-02-05,101206,Redemption,556620,West Bengal,Kolkata,T30,36-45,Male,41.1,Mandate,Verified
2272,INV003765,2024-02-05,100016,SIP,6655,Uttar Pradesh,Kanpur,B30,26-35,Male,11.1,UPI,Verified
2273,INV002323,2024-02-05,119092,SIP,8521,West Bengal,Kolkata,T30,36-45,Female,33.7,UPI,Verified
2274,INV004802,2024-02-05,101208,SIP,50464,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,UPI,Verified
2275,INV000893,2024-02-05,119095,SIP,4668,Punjab,Chandigarh,T30,46-55,Male,35.3,Mandate,Verified
2276,INV003591,2024-02-05,100033,Lumpsum,293078,Haryana,Faridabad,B30,26-35,Female,8.8,Net Banking,Verified
2277,INV003477,2024-02-05,120503,SIP,2697,Delhi,Gurugram,T30,36-45,Female,23.1,Net Banking,Verified
2278,INV003427,2024-02-05,120506,SIP,21474,West Bengal,Kolkata,T30,18-25,Male,4.4,Net Banking,Verified
2279,INV003427,2024-02-05,125498,Lumpsum,423322,West Bengal,Kolkata,T30,18-25,Male,4.4,Mandate,Verified
2280,INV000596,2024-02-05,149322,SIP,499,Madhya Pradesh,Indore,T30,56+,Male,21.3,Net Banking,Verified
2281,INV003716,2024-02-05,120507,SIP,2086,Uttar Pradesh,Kanpur,B30,36-45,Male,37.7,Cheque,Pending
2282,INV002654,2024-02-05,149323,SIP,11150,Delhi,New Delhi,T30,36-45,Female,38.2,Net Banking,Verified
2283,INV000235,2024-02-05,120844,Lumpsum,337952,Delhi,New Delhi,T30,26-35,Male,8.5,Cheque,Verified
2284,INV001694,2024-02-05,118632,SIP,2051,Punjab,Amritsar,B30,46-55,Female,36.8,Net Banking,Verified
2285,INV000851,2024-02-05,149322,SIP,532,Tamil Nadu,Chennai,T30,36-45,Male,39.2,Cheque,Verified
2286,INV001485,2024-02-05,119552,SIP,2327,Rajasthan,Jaipur,T30,56+,Female,24.4,UPI,Pending
2287,INV001154,2024-02-05,119093,SIP,7739,Delhi,Noida,T30,36-45,Female,34.8,Mandate,Verified
2288,INV001472,2024-02-05,125497,SIP,5008,West Bengal,Kolkata,T30,18-25,Male,5.4,UPI,Verified
2289,INV003907,2024-02-05,120842,Redemption,342434,Gujarat,Surat,T30,46-55,Male,62.6,Mandate,Pending
2290,INV003052,2024-02-05,101207,SIP,2505,Karnataka,Mysore,B30,18-25,Female,7.0,UPI,Verified
2291,INV004181,2024-02-05,148568,SIP,54785,Uttar Pradesh,Lucknow,T30,26-35,Female,17.8,Cheque,Pending
2292,INV003641,2024-02-05,120842,SIP,6757,Telangana,Hyderabad,T30,26-35,Female,13.1,Net Banking,Verified
2293,INV001402,2024-02-05,118634,Lumpsum,402157,Tamil Nadu,Chennai,T30,26-35,Male,15.2,UPI,Verified
2294,INV001316,2024-02-05,119552,SIP,7622,Punjab,Chandigarh,T30,18-25,Male,7.3,Cheque,Verified
2295,INV003045,2024-02-05,120505,Redemption,215621,Telangana,Hyderabad,T30,26-35,Male,12.2,Cheque,Verified
2296,INV004834,2024-02-05,118636,SIP,46060,Delhi,New Delhi,T30,26-35,Male,20.0,Net Banking,Verified
2297,INV001674,2024-02-05,100033,Lumpsum,191424,Delhi,Noida,T30,26-35,Male,12.0,Mandate,Verified
2298,INV004263,2024-02-05,120844,SIP,44868,Delhi,Gurugram,T30,26-35,Female,9.6,UPI,Verified
2299,INV004460,2024-02-05,120842,SIP,862,Haryana,Gurugram,T30,26-35,Male,24.7,UPI,Verified
2300,INV001680,2024-02-05,119120,SIP,2074,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Cheque,Verified
2301,INV001232,2024-02-05,120843,Redemption,425570,Uttar Pradesh,Agra,B30,46-55,Female,29.8,Cheque,Verified
2302,INV004070,2024-02-06,149323,SIP,2079,Maharashtra,Pune,T30,26-35,Male,13.8,UPI,Verified
2303,INV004885,2024-02-06,119092,Redemption,392476,Punjab,Amritsar,B30,26-35,Male,11.7,Cheque,Verified
2304,INV001778,2024-02-06,100025,SIP,1690,Maharashtra,Mumbai,T30,26-35,Male,9.7,Net Banking,Verified
2305,INV001264,2024-02-06,120841,SIP,14684,Madhya Pradesh,Indore,T30,26-35,Female,12.0,UPI,Verified
2306,INV004650,2024-02-06,125498,SIP,40747,Punjab,Chandigarh,T30,56+,Male,28.2,Net Banking,Verified
2307,INV000764,2024-02-06,125497,SIP,5723,Punjab,Chandigarh,T30,26-35,Male,15.6,Cheque,Verified
2308,INV002466,2024-02-06,148567,SIP,50584,Madhya Pradesh,Indore,T30,36-45,Male,36.9,Mandate,Verified
2309,INV002389,2024-02-06,101206,SIP,7234,Haryana,Faridabad,B30,36-45,Male,50.8,Mandate,Verified
2310,INV002674,2024-02-06,148568,SIP,5913,Karnataka,Mysore,B30,26-35,Female,7.4,Mandate,Verified
2311,INV003778,2024-02-06,100025,Lumpsum,331581,Tamil Nadu,Chennai,T30,36-45,Male,59.4,Cheque,Verified
2312,INV003388,2024-02-06,125497,Redemption,369552,Haryana,Faridabad,B30,56+,Female,39.3,UPI,Verified
2313,INV003735,2024-02-06,102886,Lumpsum,304314,Gujarat,Ahmedabad,T30,36-45,Female,13.9,Cheque,Verified
2314,INV002712,2024-02-06,148567,SIP,530,Karnataka,Bangalore,T30,46-55,Male,24.8,Net Banking,Verified
2315,INV004009,2024-02-06,120844,Lumpsum,405560,Gujarat,Ahmedabad,T30,18-25,Male,5.6,Cheque,Verified
2316,INV002192,2024-02-06,120842,Redemption,425823,Uttar Pradesh,Lucknow,T30,18-25,Male,6.9,Net Banking,Verified
2317,INV001127,2024-02-06,102887,SIP,17971,West Bengal,Kolkata,T30,26-35,Female,14.9,Mandate,Verified
2318,INV004237,2024-02-06,119095,SIP,22032,Haryana,Faridabad,B30,36-45,Male,14.1,Net Banking,Verified
2319,INV004745,2024-02-06,118636,SIP,2329,West Bengal,Kolkata,T30,18-25,Male,5.2,UPI,Verified
2320,INV003382,2024-02-06,120506,Lumpsum,183930,Karnataka,Bangalore,T30,26-35,Male,19.8,Net Banking,Verified
2321,INV001954,2024-02-06,120844,SIP,9193,Uttar Pradesh,Agra,B30,26-35,Male,15.6,Mandate,Verified
2322,INV004474,2024-02-06,100033,Redemption,105224,West Bengal,Kolkata,T30,46-55,Male,16.5,Net Banking,Verified
2323,INV000829,2024-02-06,100033,SIP,1144,West Bengal,Kolkata,T30,26-35,Female,23.1,Mandate,Verified
2324,INV000093,2024-02-06,120842,Redemption,298836,Maharashtra,Mumbai,T30,36-45,Female,59.0,Net Banking,Verified
2325,INV003132,2024-02-06,102885,SIP,2158,Maharashtra,Pune,T30,56+,Male,60.7,Net Banking,Verified
2326,INV003488,2024-02-06,119599,SIP,2502,Gujarat,Surat,T30,46-55,Male,37.3,Net Banking,Verified
2327,INV004535,2024-02-06,120506,SIP,2941,Gujarat,Surat,T30,26-35,Female,19.2,Net Banking,Verified
2328,INV001377,2024-02-06,100033,SIP,14512,Maharashtra,Mumbai,T30,56+,Female,64.7,UPI,Verified
2329,INV002545,2024-02-06,100025,Lumpsum,392434,Haryana,Faridabad,B30,36-45,Male,31.5,UPI,Verified
2330,INV001773,2024-02-06,119551,SIP,24097,Punjab,Chandigarh,T30,26-35,Male,21.4,UPI,Verified
2331,INV003533,2024-02-06,119598,Redemption,175228,Telangana,Hyderabad,T30,56+,Female,11.4,UPI,Verified
2332,INV000623,2024-02-06,119552,Lumpsum,118495,Tamil Nadu,Chennai,T30,46-55,Male,48.9,Cheque,Verified
2333,INV003592,2024-02-06,148567,SIP,584,Madhya Pradesh,Indore,T30,56+,Female,27.6,UPI,Verified
2334,INV004349,2024-02-06,119094,Lumpsum,363843,Haryana,Gurugram,T30,26-35,Female,9.3,Cheque,Verified
2335,INV003459,2024-02-06,119599,Redemption,372093,Karnataka,Mysore,B30,26-35,Female,23.5,Mandate,Verified
2336,INV002107,2024-02-06,119551,Lumpsum,214437,Telangana,Hyderabad,T30,26-35,Male,18.2,Mandate,Verified
2337,INV000654,2024-02-06,120507,Lumpsum,132356,Rajasthan,Udaipur,B30,18-25,Female,7.9,Cheque,Verified
2338,INV002983,2024-02-06,102886,Lumpsum,462016,Karnataka,Mysore,B30,18-25,Male,6.2,Cheque,Verified
2339,INV004102,2024-02-06,148569,Lumpsum,285638,Tamil Nadu,Coimbatore,B30,26-35,Female,6.6,Cheque,Verified
2340,INV001102,2024-02-06,119552,SIP,2659,West Bengal,Kolkata,T30,46-55,Male,22.2,Mandate,Verified
2341,INV003437,2024-02-06,101208,SIP,1125,Punjab,Amritsar,B30,46-55,Female,51.0,UPI,Verified
2342,INV003321,2024-02-06,101208,SIP,2948,Karnataka,Bangalore,T30,46-55,Male,22.5,Mandate,Pending
2343,INV000478,2024-02-06,102887,Lumpsum,324644,Gujarat,Surat,T30,36-45,Female,16.5,Mandate,Verified
2344,INV002184,2024-02-06,148568,SIP,20685,Uttar Pradesh,Agra,B30,36-45,Female,38.1,Mandate,Verified
2345,INV001394,2024-02-06,102887,SIP,8348,Karnataka,Bangalore,T30,56+,Male,42.9,Net Banking,Verified
2346,INV004813,2024-02-06,120844,Redemption,373619,West Bengal,Kolkata,T30,26-35,Male,13.9,Mandate,Verified
2347,INV000547,2024-02-06,120844,Redemption,68688,West Bengal,Kolkata,T30,26-35,Male,16.6,Cheque,Verified
2348,INV003458,2024-02-06,100016,SIP,6309,Gujarat,Surat,T30,36-45,Male,21.3,Mandate,Verified
2349,INV000205,2024-02-06,119598,SIP,13905,Haryana,Faridabad,B30,18-25,Male,4.4,UPI,Verified
2350,INV001804,2024-02-06,102887,SIP,25819,Punjab,Amritsar,B30,26-35,Male,20.1,Net Banking,Verified
2351,INV003232,2024-02-06,149323,SIP,20534,Maharashtra,Pune,T30,36-45,Female,30.9,Net Banking,Verified
2352,INV000924,2024-02-06,118634,SIP,523,Haryana,Gurugram,T30,36-45,Male,43.6,Net Banking,Verified
2353,INV003844,2024-02-06,119552,Lumpsum,230863,Maharashtra,Nashik,B30,26-35,Female,15.9,Net Banking,Pending
2354,INV002611,2024-02-06,120503,Lumpsum,322513,West Bengal,Kolkata,T30,26-35,Male,21.5,Mandate,Pending
2355,INV001708,2024-02-06,120843,SIP,17226,Haryana,Faridabad,B30,18-25,Male,7.7,Mandate,Pending
2356,INV000196,2024-02-06,119120,Lumpsum,349242,Tamil Nadu,Chennai,T30,26-35,Male,17.9,Mandate,Pending
2357,INV004295,2024-02-06,118633,SIP,6945,Karnataka,Bangalore,T30,36-45,Male,50.6,Cheque,Verified
2358,INV000944,2024-02-06,120504,SIP,6961,Haryana,Faridabad,B30,36-45,Female,16.9,Cheque,Verified
2359,INV003449,2024-02-06,120843,Lumpsum,248375,Gujarat,Ahmedabad,T30,56+,Male,10.0,Net Banking,Verified
2360,INV001697,2024-02-06,148567,SIP,2646,Haryana,Gurugram,T30,18-25,Male,5.4,UPI,Verified
2361,INV003707,2024-02-06,119092,SIP,20688,Telangana,Hyderabad,T30,36-45,Female,55.5,Net Banking,Verified
2362,INV002941,2024-02-06,120842,SIP,15219,Rajasthan,Udaipur,B30,36-45,Female,59.2,Net Banking,Verified
2363,INV004294,2024-02-06,120841,Redemption,44268,Punjab,Chandigarh,T30,56+,Female,76.0,UPI,Verified
2364,INV000598,2024-02-06,120504,SIP,22078,Karnataka,Bangalore,T30,26-35,Male,16.6,Net Banking,Verified
2365,INV000882,2024-02-06,120841,SIP,1139,Madhya Pradesh,Indore,T30,56+,Male,70.9,Cheque,Verified
2366,INV001603,2024-02-06,120507,SIP,11116,Uttar Pradesh,Agra,B30,46-55,Female,53.9,UPI,Verified
2367,INV000076,2024-02-06,149323,SIP,2615,Gujarat,Ahmedabad,T30,56+,Female,67.1,Mandate,Verified
2368,INV003815,2024-02-07,101207,SIP,11563,Gujarat,Surat,T30,36-45,Male,38.7,UPI,Verified
2369,INV003077,2024-02-07,120504,SIP,8989,Tamil Nadu,Coimbatore,B30,18-25,Female,4.6,Cheque,Verified
2370,INV000717,2024-02-07,119551,SIP,14561,Tamil Nadu,Chennai,T30,46-55,Male,44.9,Cheque,Verified
2371,INV001005,2024-02-07,120841,SIP,8425,Karnataka,Bangalore,T30,46-55,Male,84.6,Mandate,Verified
