investor_id,gap_days,status
INV004841,157.33333333333334,At-Risk
INV004842,,Healthy
INV004843,50.857142857142854,At-Risk
INV004844,66.66666666666667,At-Risk
INV004845,81.8,At-Risk
INV004846,119.0,At-Risk
INV004847,73.5,At-Risk
INV004848,54.125,At-Risk
INV004849,106.0,At-Risk
INV004850,103.25,At-Risk
INV004851,200.0,At-Risk
INV004852,211.5,At-Risk
INV004853,101.33333333333333,At-Risk
INV004854,120.0,At-Risk
INV004855,49.666666666666664,At-Risk
INV004856,81.0,At-Risk
INV004857,205.0,At-Risk
INV004858,100.5,At-Risk
INV004860,78.4,At-Risk
INV004861,261.0,At-Risk
INV004862,273.0,At-Risk
INV004863,68.0,At-Risk
INV004864,43.285714285714285,At-Risk
INV004865,76.33333333333333,At-Risk
INV004866,110.66666666666667,At-Risk
INV004867,134.0,At-Risk
INV004868,56.0,At-Risk
INV004869,71.0,At-Risk
INV004870,102.0,At-Risk
INV004871,69.14285714285714,At-Risk
INV004872,233.0,At-Risk
INV004874,191.5,At-Risk
INV004875,87.25,At-Risk
INV004876,102.5,At-Risk
INV004877,80.5,At-Risk
INV004878,,Healthy
INV004879,,Healthy
INV004880,72.75,At-Risk
INV004881,199.5,At-Risk
INV004882,139.0,At-Risk
INV004883,58.0,At-Risk
INV004884,124.0,At-Risk
INV004885,77.33333333333333,At-Risk
INV004886,134.0,At-Risk
INV004887,,Healthy
INV004888,63.0,At-Risk
INV004889,70.66666666666667,At-Risk
INV004890,177.5,At-Risk
INV004891,55.857142857142854,At-Risk
INV004892,136.0,At-Risk
INV004893,16.0,Healthy
INV004894,74.33333333333333,At-Risk
INV004895,90.5,At-Risk
INV004896,79.4,At-Risk
INV004897,,Healthy
INV004898,,Healthy
INV004899,70.0,At-Risk
INV004900,71.66666666666667,At-Risk
INV004901,54.6,At-Risk
INV004903,107.75,At-Risk
INV004904,74.0,At-Risk
INV004905,,Healthy
INV004906,,Healthy
INV004907,39.333333333333336,At-Risk
INV004908,93.0,At-Risk
INV004909,,Healthy
INV004910,88.75,At-Risk
INV004911,63.666666666666664,At-Risk
INV004912,137.33333333333334,At-Risk
INV004913,87.0,At-Risk
INV004914,129.33333333333334,At-Risk
INV004915,55.0,At-Risk
INV004916,75.5,At-Risk
INV004917,51.0,At-Risk
INV004918,88.5,At-Risk
INV004919,117.5,At-Risk
INV004920,69.5,At-Risk
INV004921,,Healthy
INV004922,214.5,At-Risk
INV004923,73.0,At-Risk
INV004924,59.75,At-Risk
INV004925,70.83333333333333,At-Risk
INV004926,66.28571428571429,At-Risk
INV004927,34.166666666666664,Healthy
INV004928,,Healthy
INV004929,150.66666666666666,At-Risk
INV004930,41.0,At-Risk
INV004931,213.0,At-Risk
INV004932,134.66666666666666,At-Risk
INV004933,53.0,At-Risk
INV004934,56.5,At-Risk
INV004935,152.0,At-Risk
INV004937,,Healthy
INV004938,87.5,At-Risk
INV004939,87.0,At-Risk
INV004940,,Healthy
INV004942,42.666666666666664,At-Risk
INV004943,132.33333333333334,At-Risk
INV004944,162.5,At-Risk
INV004945,115.5,At-Risk
INV004946,,Healthy
INV004947,45.0,At-Risk
INV004948,105.33333333333333,At-Risk
INV004949,23.0,Healthy
INV004950,106.25,At-Risk
INV004951,115.66666666666667,At-Risk
INV004952,258.0,At-Risk
INV004953,67.16666666666667,At-Risk
INV004954,184.0,At-Risk
INV004955,115.0,At-Risk
INV004956,59.142857142857146,At-Risk
INV004957,53.0,At-Risk
INV004958,73.16666666666667,At-Risk
INV004959,68.6,At-Risk
INV004960,68.5,At-Risk
INV004961,233.0,At-Risk
INV004962,77.5,At-Risk
INV004963,109.75,At-Risk
INV004964,143.5,At-Risk
INV004966,,Healthy
INV004967,63.2,At-Risk
INV004968,36.75,At-Risk
INV004969,80.25,At-Risk
INV004970,61.5,At-Risk
INV004971,245.0,At-Risk
INV004972,171.5,At-Risk
INV004973,55.0,At-Risk
INV004974,52.42857142857143,At-Risk
INV004977,295.0,At-Risk
INV004978,63.833333333333336,At-Risk
INV004979,123.5,At-Risk
INV004980,139.0,At-Risk
INV004981,49.142857142857146,At-Risk
INV004982,123.33333333333333,At-Risk
INV004983,57.666666666666664,At-Risk
INV004984,75.33333333333333,At-Risk
INV004985,139.33333333333334,At-Risk
INV004986,81.33333333333333,At-Risk
INV004987,101.0,At-Risk
INV004988,443.0,At-Risk
INV004989,100.0,At-Risk
INV004990,80.66666666666667,At-Risk
INV004991,,Healthy
INV004992,81.5,At-Risk
INV004993,188.0,At-Risk
INV004994,67.0,At-Risk
INV004995,75.33333333333333,At-Risk
INV004996,46.333333333333336,At-Risk
INV004997,71.0,At-Risk
INV004998,112.0,At-Risk
INV004999,108.0,At-Risk
